date,commodity,state,variety,trans_mode,price,price_min,price_max,unit
2026-05-18,Distillers Corn Oil,Wisconsin,,Truck,83.0,83.0,83.0,Cents Per Lb
2026-05-18,Distillers Grain,Illinois,Dried 10%,Truck,202.5,200.0,205.0,$ Per Ton
2026-05-18,Distillers Grain,Indiana,Dried 10%,Rail,174.0,174.0,174.0,$ Per Ton
2026-05-18,Distillers Grain,Indiana,Dried 10%,Truck,184.75,170.0,208.0,$ Per Ton
2026-05-18,Distillers Grain,Indiana,Modified Wet 55-60%,Truck,90.0,90.0,90.0,$ Per Ton
2026-05-18,Distillers Grain,Iowa,Dried 10%,Rail,155.0,155.0,155.0,$ Per Ton
2026-05-18,Distillers Grain,Iowa,Dried 10%,Truck,168.6,150.0,190.0,$ Per Ton
2026-05-18,Distillers Grain,Iowa,Wet 65-70%,Truck,57.5,45.0,70.0,$ Per Ton
2026-05-18,Distillers Grain,Iowa,Modified Wet 55-60%,Truck,69.6,55.0,85.0,$ Per Ton
2026-05-18,Distillers Grain,Kansas,Wet 65-70%,Truck,53.33,40.0,65.0,$ Per Ton
2026-05-18,Distillers Grain,Kansas,Dried 10%,Truck,185.0,185.0,185.0,$ Per Ton
2026-05-18,Distillers Grain,Michigan,Modified Wet 55-60%,Truck,90.0,90.0,90.0,$ Per Ton
2026-05-18,Distillers Grain,Michigan,Dried 10%,Truck,183.5,175.0,208.0,$ Per Ton
2026-05-18,Distillers Grain,Michigan,Dried 10%,Rail,167.0,167.0,167.0,$ Per Ton
2026-05-18,Distillers Grain,Minnesota,Wet 65-70%,Truck,50.0,50.0,50.0,$ Per Ton
2026-05-18,Distillers Grain,Minnesota,Modified Wet 55-60%,Truck,65.0,65.0,65.0,$ Per Ton
2026-05-18,Distillers Grain,Minnesota,Dried 10%,Truck,178.0,172.0,180.0,$ Per Ton
2026-05-18,Distillers Grain,Missouri,Wet 65-70%,Truck,55.0,55.0,55.0,$ Per Ton
2026-05-18,Distillers Grain,Missouri,Dried 10%,Truck,186.0,177.0,195.0,$ Per Ton
2026-05-18,Distillers Grain,N/A,Dried 10%,Rail,245.0,245.0,245.0,$ Per Ton
2026-05-18,Distillers Grain,N/A,Dried 10%,Ocean Vessel,255.0,255.0,255.0,$ Per Ton
2026-05-18,Distillers Grain,Nebraska,Wet 65-70%,Truck,60.75,55.0,68.0,$ Per Ton
2026-05-18,Distillers Grain,Nebraska,Modified Wet 55-60%,Truck,80.67,75.0,87.0,$ Per Ton
2026-05-18,Distillers Grain,Nebraska,Dried 10%,Truck,181.86,165.0,200.0,$ Per Ton
2026-05-18,Distillers Grain,Ohio,Modified Wet 55-60%,Truck,90.0,90.0,90.0,$ Per Ton
2026-05-18,Distillers Grain,Ohio,Dried 10%,Truck,193.25,180.0,208.0,$ Per Ton
2026-05-18,Distillers Grain,Ohio,Dried 10%,Rail,175.0,175.0,175.0,$ Per Ton
2026-05-18,Distillers Grain,South Dakota,Wet 65-70%,Truck,53.0,52.0,54.0,$ Per Ton
2026-05-18,Distillers Grain,South Dakota,Modified Wet 55-60%,Truck,81.5,78.0,85.0,$ Per Ton
2026-05-18,Distillers Grain,South Dakota,Dried 10%,Truck,178.33,170.0,185.0,$ Per Ton
2026-05-18,Distillers Grain,Wisconsin,Modified Wet 55-60%,Truck,76.0,76.0,76.0,$ Per Ton
2026-05-18,Distillers Grain,Wisconsin,Dried 10%,Truck,167.0,164.0,170.0,$ Per Ton
2026-05-18,Ethanol,Illinois,,Truck,1.96,1.96,1.96,$ Per Gallon
2026-05-18,Ethanol,Illinois,,Rail,1.97,1.97,1.97,$ Per Gallon
2026-05-18,Ethanol,Indiana,,Rail,1.97,1.97,1.97,$ Per Gallon
2026-05-18,Ethanol,Iowa,,Truck,1.85,1.8,1.9,$ Per Gallon
2026-05-18,Ethanol,Kansas,,Truck,1.8633,1.83,1.88,$ Per Gallon
2026-05-25,Distillers Corn Oil,Illinois,,Truck,85.0,83.0,88.0,Cents Per Lb
2026-05-25,Distillers Corn Oil,Indiana,,Truck,86.5,86.0,87.0,Cents Per Lb
2026-05-25,Distillers Corn Oil,Iowa,,Truck,83.5,83.0,84.0,Cents Per Lb
2026-05-25,Distillers Corn Oil,Kansas,,Truck,81.0,81.0,81.0,Cents Per Lb
2026-05-25,Distillers Corn Oil,Michigan,,Truck,84.2,81.0,87.0,Cents Per Lb
2026-05-25,Distillers Corn Oil,Minnesota,,Truck,84.5,83.0,87.0,Cents Per Lb
2026-05-25,Distillers Corn Oil,Missouri,,Truck,86.5,86.0,87.0,Cents Per Lb
2026-05-25,Distillers Corn Oil,Nebraska,,Truck,84.88,80.0,87.0,Cents Per Lb
2026-05-25,Distillers Corn Oil,Ohio,,Truck,85.33,83.0,87.0,Cents Per Lb
2026-05-25,Distillers Corn Oil,South Dakota,,Truck,84.0,81.0,87.0,Cents Per Lb
2026-05-25,Distillers Corn Oil,Wisconsin,,Truck,84.0,84.0,84.0,Cents Per Lb
2026-05-25,Distillers Grain,Illinois,Dried 10%,Truck,201.5,195.0,208.0,$ Per Ton
2026-05-25,Distillers Grain,Indiana,Dried 10%,Truck,184.0,170.0,205.0,$ Per Ton
2026-05-25,Distillers Grain,Indiana,Modified Wet 55-60%,Truck,75.0,75.0,75.0,$ Per Ton
2026-05-25,Distillers Grain,Indiana,Dried 10%,Rail,174.0,174.0,174.0,$ Per Ton
2026-05-25,Distillers Grain,Iowa,Dried 10%,Rail,155.0,155.0,155.0,$ Per Ton
2026-05-25,Distillers Grain,Iowa,Dried 10%,Truck,169.78,155.0,190.0,$ Per Ton
2026-05-25,Distillers Grain,Iowa,Modified Wet 55-60%,Truck,71.6,60.0,85.0,$ Per Ton
2026-05-25,Distillers Grain,Iowa,Wet 65-70%,Truck,57.5,45.0,70.0,$ Per Ton
2026-05-25,Distillers Grain,Kansas,Wet 65-70%,Truck,53.33,40.0,65.0,$ Per Ton
2026-05-25,Distillers Grain,Kansas,Dried 10%,Truck,177.5,170.0,185.0,$ Per Ton
2026-05-25,Distillers Grain,Michigan,Modified Wet 55-60%,Truck,75.0,75.0,75.0,$ Per Ton
2026-05-25,Distillers Grain,Michigan,Dried 10%,Truck,182.75,175.0,205.0,$ Per Ton
2026-05-25,Distillers Grain,Michigan,Dried 10%,Rail,170.0,170.0,170.0,$ Per Ton
2026-05-25,Distillers Grain,Minnesota,Wet 65-70%,Truck,50.0,50.0,50.0,$ Per Ton
2026-05-25,Distillers Grain,Minnesota,Modified Wet 55-60%,Truck,65.0,65.0,65.0,$ Per Ton
2026-05-25,Distillers Grain,Minnesota,Dried 10%,Truck,177.5,170.0,180.0,$ Per Ton
2026-05-25,Distillers Grain,Missouri,Wet 65-70%,Truck,55.0,55.0,55.0,$ Per Ton
2026-05-25,Distillers Grain,Missouri,Dried 10%,Truck,190.0,185.0,195.0,$ Per Ton
2026-05-25,Distillers Grain,N/A,Dried 10%,Ocean Vessel,226.75,224.0,228.0,$ Per Ton
2026-05-25,Distillers Grain,N/A,Dried 10%,Rail/Barge,204.0,204.0,204.0,$ Per Ton
2026-05-25,Distillers Grain,N/A,Dried 10%,Rail,240.0,240.0,240.0,$ Per Ton
2026-05-25,Distillers Grain,Nebraska,Wet 65-70%,Truck,58.33,55.0,65.0,$ Per Ton
2026-05-25,Distillers Grain,Nebraska,Modified Wet 55-60%,Truck,80.67,75.0,87.0,$ Per Ton
2026-05-25,Distillers Grain,Nebraska,Dried 10%,Truck,179.0,175.0,190.0,$ Per Ton
2026-05-25,Distillers Grain,Ohio,Modified Wet 55-60%,Truck,75.0,75.0,75.0,$ Per Ton
2026-05-25,Distillers Grain,Ohio,Dried 10%,Truck,192.0,178.0,205.0,$ Per Ton
2026-05-25,Distillers Grain,Ohio,Dried 10%,Rail,175.0,175.0,175.0,$ Per Ton
2026-05-25,Distillers Grain,South Dakota,Wet 65-70%,Truck,53.0,52.0,54.0,$ Per Ton
2026-05-25,Distillers Grain,South Dakota,Modified Wet 55-60%,Truck,80.0,75.0,85.0,$ Per Ton
2026-05-25,Distillers Grain,South Dakota,Dried 10%,Truck,175.0,165.0,180.0,$ Per Ton
2026-05-25,Distillers Grain,Wisconsin,Modified Wet 55-60%,Truck,76.0,76.0,76.0,$ Per Ton
2026-05-25,Distillers Grain,Wisconsin,Dried 10%,Truck,167.0,164.0,170.0,$ Per Ton
2026-05-25,Ethanol,Illinois,,Truck,2.01,2.01,2.01,$ Per Gallon
2026-05-25,Ethanol,Illinois,,Rail,1.97,1.97,1.97,$ Per Gallon
2026-05-25,Ethanol,Indiana,,Rail,1.97,1.97,1.97,$ Per Gallon
2026-05-25,Ethanol,Iowa,,Truck,1.875,1.85,1.9,$ Per Gallon
2026-05-25,Ethanol,Kansas,,Truck,1.8633,1.83,1.88,$ Per Gallon
2026-06-01,Distillers Corn Oil,Illinois,,Truck,85.5,83.0,88.0,Cents Per Lb
2026-06-01,Distillers Corn Oil,Indiana,,Truck,86.5,86.0,87.0,Cents Per Lb
2026-06-01,Distillers Corn Oil,Iowa,,Truck,83.0,83.0,83.0,Cents Per Lb
2026-06-01,Distillers Corn Oil,Kansas,,Truck,81.0,81.0,81.0,Cents Per Lb
2026-06-01,Distillers Corn Oil,Michigan,,Truck,85.25,83.0,87.0,Cents Per Lb
2026-06-01,Distillers Corn Oil,Minnesota,,Truck,84.6,83.0,87.0,Cents Per Lb
2026-06-01,Distillers Corn Oil,Missouri,,Truck,86.5,86.0,87.0,Cents Per Lb
2026-06-01,Distillers Corn Oil,Nebraska,,Truck,85.0,80.0,87.0,Cents Per Lb
2026-06-01,Distillers Corn Oil,Ohio,,Truck,85.33,83.0,87.0,Cents Per Lb
2026-06-01,Distillers Corn Oil,South Dakota,,Truck,84.29,81.0,87.0,Cents Per Lb
2026-06-01,Distillers Corn Oil,Wisconsin,,Truck,84.0,84.0,84.0,Cents Per Lb
2026-06-01,Distillers Grain,Illinois,Dried 10%,Truck,194.0,190.0,198.0,$ Per Ton
2026-06-01,Distillers Grain,Indiana,Dried 10%,Rail,168.0,168.0,168.0,$ Per Ton
2026-06-01,Distillers Grain,Indiana,Modified Wet 55-60%,Truck,75.0,75.0,75.0,$ Per Ton
2026-06-01,Distillers Grain,Indiana,Dried 10%,Truck,181.75,170.0,202.0,$ Per Ton
2026-06-01,Distillers Grain,Iowa,Dried 10%,Rail,155.0,155.0,155.0,$ Per Ton
2026-06-01,Distillers Grain,Iowa,Dried 10%,Truck,168.0,155.0,185.0,$ Per Ton
2026-06-01,Distillers Grain,Iowa,Modified Wet 55-60%,Truck,67.67,60.0,75.0,$ Per Ton
2026-06-01,Distillers Grain,Iowa,Wet 65-70%,Truck,56.5,45.0,68.0,$ Per Ton
2026-06-01,Distillers Grain,Kansas,Dried 10%,Truck,177.5,170.0,185.0,$ Per Ton
2026-06-01,Distillers Grain,Kansas,Wet 65-70%,Truck,53.0,40.0,65.0,$ Per Ton
2026-06-01,Distillers Grain,Michigan,Modified Wet 55-60%,Truck,75.0,75.0,75.0,$ Per Ton
2026-06-01,Distillers Grain,Michigan,Dried 10%,Truck,180.5,170.0,202.0,$ Per Ton
2026-06-01,Distillers Grain,Michigan,Dried 10%,Rail,170.0,170.0,170.0,$ Per Ton
2026-06-01,Distillers Grain,Minnesota,Wet 65-70%,Truck,50.0,50.0,50.0,$ Per Ton
2026-06-01,Distillers Grain,Minnesota,Modified Wet 55-60%,Truck,60.0,60.0,60.0,$ Per Ton
2026-06-01,Distillers Grain,Minnesota,Dried 10%,Truck,173.75,165.0,180.0,$ Per Ton
2026-06-01,Distillers Grain,Missouri,Wet 65-70%,Truck,55.0,55.0,55.0,$ Per Ton
2026-06-01,Distillers Grain,Missouri,Dried 10%,Truck,190.0,185.0,195.0,$ Per Ton
2026-06-01,Distillers Grain,N/A,Dried 10%,Rail,240.0,240.0,240.0,$ Per Ton
2026-06-01,Distillers Grain,N/A,Dried 10%,Rail/Barge,204.0,204.0,204.0,$ Per Ton
2026-06-01,Distillers Grain,N/A,Dried 10%,Ocean Vessel,245.0,245.0,245.0,$ Per Ton
2026-06-01,Distillers Grain,Nebraska,Wet 65-70%,Truck,58.33,55.0,65.0,$ Per Ton
2026-06-01,Distillers Grain,Nebraska,Modified Wet 55-60%,Truck,79.0,70.0,87.0,$ Per Ton
2026-06-01,Distillers Grain,Nebraska,Dried 10%,Truck,175.71,165.0,190.0,$ Per Ton
2026-06-01,Distillers Grain,Ohio,Modified Wet 55-60%,Truck,75.0,75.0,75.0,$ Per Ton
2026-06-01,Distillers Grain,Ohio,Dried 10%,Rail,172.0,172.0,172.0,$ Per Ton
2026-06-01,Distillers Grain,Ohio,Dried 10%,Truck,189.5,176.0,202.0,$ Per Ton
2026-06-01,Distillers Grain,South Dakota,Wet 65-70%,Truck,52.0,52.0,52.0,$ Per Ton
2026-06-01,Distillers Grain,South Dakota,Modified Wet 55-60%,Truck,79.0,73.0,85.0,$ Per Ton
2026-06-01,Distillers Grain,South Dakota,Dried 10%,Truck,175.0,165.0,180.0,$ Per Ton
2026-06-01,Distillers Grain,Wisconsin,Modified Wet 55-60%,Truck,73.0,73.0,73.0,$ Per Ton
2026-06-01,Distillers Grain,Wisconsin,Dried 10%,Truck,165.0,160.0,170.0,$ Per Ton
2026-06-01,Ethanol,Illinois,,Rail,1.97,1.97,1.97,$ Per Gallon
2026-06-01,Ethanol,Illinois,,Truck,1.99,1.99,1.99,$ Per Gallon
2026-06-01,Ethanol,Indiana,,Rail,1.97,1.97,1.97,$ Per Gallon
2026-06-01,Ethanol,Kansas,,Truck,1.8633,1.83,1.88,$ Per Gallon
2026-06-08,Distillers Corn Oil,Illinois,,Truck,84.5,81.0,88.0,Cents Per Lb
2026-06-08,Distillers Corn Oil,Indiana,,Truck,86.5,86.0,87.0,Cents Per Lb
2026-06-08,Distillers Corn Oil,Iowa,,Truck,81.0,81.0,81.0,Cents Per Lb
2026-06-08,Distillers Corn Oil,Kansas,,Truck,81.0,81.0,81.0,Cents Per Lb
2026-06-08,Distillers Corn Oil,Michigan,,Truck,83.25,79.0,87.0,Cents Per Lb
2026-06-08,Distillers Corn Oil,Minnesota,,Truck,84.67,81.0,87.0,Cents Per Lb
2026-06-08,Distillers Corn Oil,Missouri,,Truck,86.5,86.0,87.0,Cents Per Lb
2026-06-08,Distillers Corn Oil,Nebraska,,Truck,85.5,83.0,87.0,Cents Per Lb
2026-06-08,Distillers Corn Oil,Ohio,,Truck,86.5,86.0,87.0,Cents Per Lb
2026-06-08,Distillers Corn Oil,South Dakota,,Truck,84.75,81.0,87.0,Cents Per Lb
2026-06-08,Distillers Corn Oil,Wisconsin,,Truck,85.0,85.0,85.0,Cents Per Lb
2026-06-08,Distillers Grain,Illinois,Dried 10%,Truck,190.0,185.0,195.0,$ Per Ton
2026-06-08,Distillers Grain,Indiana,Dried 10%,Rail,158.0,158.0,158.0,$ Per Ton
2026-06-08,Distillers Grain,Indiana,Dried 10%,Truck,173.0,158.0,199.0,$ Per Ton
2026-06-08,Distillers Grain,Indiana,Modified Wet 55-60%,Truck,75.0,75.0,75.0,$ Per Ton
2026-06-08,Distillers Grain,Iowa,Dried 10%,Rail,140.0,140.0,140.0,$ Per Ton
2026-06-08,Distillers Grain,Iowa,Modified Wet 55-60%,Truck,66.8,58.0,75.0,$ Per Ton
2026-06-08,Distillers Grain,Iowa,Wet 65-70%,Truck,55.0,45.0,65.0,$ Per Ton
2026-06-08,Distillers Grain,Iowa,Dried 10%,Truck,158.56,150.0,172.0,$ Per Ton
2026-06-08,Distillers Grain,Kansas,Wet 65-70%,Truck,54.0,45.0,65.0,$ Per Ton
2026-06-08,Distillers Grain,Kansas,Dried 10%,Truck,185.0,185.0,185.0,$ Per Ton
2026-06-08,Distillers Grain,Michigan,Modified Wet 55-60%,Truck,75.0,75.0,75.0,$ Per Ton
2026-06-08,Distillers Grain,Michigan,Dried 10%,Truck,173.0,158.0,199.0,$ Per Ton
2026-06-08,Distillers Grain,Michigan,Dried 10%,Rail,158.0,158.0,158.0,$ Per Ton
2026-06-08,Distillers Grain,Minnesota,Wet 65-70%,Truck,50.0,50.0,50.0,$ Per Ton
2026-06-08,Distillers Grain,Minnesota,Modified Wet 55-60%,Truck,60.0,60.0,60.0,$ Per Ton
2026-06-08,Distillers Grain,Minnesota,Dried 10%,Truck,165.0,155.0,180.0,$ Per Ton
2026-06-08,Distillers Grain,Missouri,Wet 65-70%,Truck,55.0,55.0,55.0,$ Per Ton
2026-06-08,Distillers Grain,Missouri,Dried 10%,Truck,185.0,185.0,185.0,$ Per Ton
2026-06-08,Distillers Grain,N/A,Dried 10%,Ocean Vessel,208.5,196.0,228.0,$ Per Ton
2026-06-08,Distillers Grain,N/A,Dried 10%,Rail,235.0,235.0,235.0,$ Per Ton
2026-06-08,Distillers Grain,N/A,Dried 10%,Rail/Barge,204.0,204.0,204.0,$ Per Ton
2026-06-08,Distillers Grain,Nebraska,Wet 65-70%,Truck,57.5,55.0,60.0,$ Per Ton
2026-06-08,Distillers Grain,Nebraska,Modified Wet 55-60%,Truck,76.0,70.0,82.0,$ Per Ton
2026-06-08,Distillers Grain,Nebraska,Dried 10%,Truck,165.83,160.0,170.0,$ Per Ton
2026-06-08,Distillers Grain,Ohio,Modified Wet 55-60%,Truck,75.0,75.0,75.0,$ Per Ton
2026-06-08,Distillers Grain,Ohio,Dried 10%,Truck,184.75,165.0,199.0,$ Per Ton
2026-06-08,Distillers Grain,Ohio,Dried 10%,Rail,162.0,162.0,162.0,$ Per Ton
2026-06-08,Distillers Grain,South Dakota,Wet 65-70%,Truck,51.0,50.0,52.0,$ Per Ton
2026-06-08,Distillers Grain,South Dakota,Modified Wet 55-60%,Truck,72.5,70.0,75.0,$ Per Ton
2026-06-08,Distillers Grain,South Dakota,Dried 10%,Truck,165.0,155.0,170.0,$ Per Ton
2026-06-08,Distillers Grain,Wisconsin,Modified Wet 55-60%,Truck,71.0,71.0,71.0,$ Per Ton
2026-06-08,Distillers Grain,Wisconsin,Dried 10%,Truck,163.0,158.0,168.0,$ Per Ton
2026-06-08,Ethanol,Illinois,,Truck,1.91,1.91,1.91,$ Per Gallon
2026-06-08,Ethanol,Illinois,,Rail,1.9,1.9,1.9,$ Per Gallon
2026-06-08,Ethanol,Indiana,,Rail,1.9,1.9,1.9,$ Per Gallon
2026-06-08,Ethanol,Iowa,,Truck,1.7967,1.75,1.84,$ Per Gallon
2026-06-08,Ethanol,Iowa,,Rail,1.8,1.8,1.8,$ Per Gallon
2026-06-08,Ethanol,Kansas,,Truck,1.8,1.8,1.8,$ Per Gallon
2026-06-08,Ethanol,Nebraska,,Truck,1.79,1.79,1.79,$ Per Gallon
2026-06-08,Ethanol,Nebraska,,Rail,1.8,1.8,1.8,$ Per Gallon
2026-06-15,Distillers Corn Oil,Illinois,,Truck,86.5,83.0,90.0,Cents Per Lb
2026-06-15,Distillers Corn Oil,Indiana,,Truck,85.0,84.0,86.0,Cents Per Lb
2026-06-15,Distillers Corn Oil,Iowa,,Truck,83.0,83.0,83.0,Cents Per Lb
2026-06-15,Distillers Corn Oil,Kansas,,Truck,81.0,81.0,81.0,Cents Per Lb
2026-06-15,Distillers Corn Oil,Michigan,,Truck,82.75,78.0,86.0,Cents Per Lb
2026-06-15,Distillers Corn Oil,Minnesota,,Truck,84.33,83.0,86.0,Cents Per Lb
2026-06-15,Distillers Corn Oil,Missouri,,Truck,85.0,84.0,86.0,Cents Per Lb
2026-06-15,Distillers Corn Oil,Nebraska,,Truck,84.0,82.0,86.0,Cents Per Lb
2026-06-15,Distillers Corn Oil,Ohio,,Truck,85.0,84.0,86.0,Cents Per Lb
2026-06-15,Distillers Corn Oil,South Dakota,,Truck,81.0,75.0,86.0,Cents Per Lb
2026-06-15,Distillers Corn Oil,Wisconsin,,Truck,85.0,85.0,85.0,Cents Per Lb
2026-06-15,Distillers Grain,Illinois,Dried 10%,Truck,179.0,165.0,193.0,$ Per Ton
2026-06-15,Distillers Grain,Indiana,Dried 10%,Rail,158.0,158.0,158.0,$ Per Ton
2026-06-15,Distillers Grain,Indiana,Dried 10%,Truck,170.25,155.0,193.0,$ Per Ton
2026-06-15,Distillers Grain,Iowa,Dried 10%,Rail,140.0,140.0,140.0,$ Per Ton
2026-06-15,Distillers Grain,Iowa,Wet 65-70%,Truck,55.5,45.0,66.0,$ Per Ton
2026-06-15,Distillers Grain,Iowa,Modified Wet 55-60%,Truck,64.6,55.0,75.0,$ Per Ton
2026-06-15,Distillers Grain,Iowa,Dried 10%,Truck,155.11,140.0,167.0,$ Per Ton
2026-06-15,Distillers Grain,Kansas,Wet 65-70%,Truck,52.0,45.0,59.0,$ Per Ton
2026-06-15,Distillers Grain,Kansas,Dried 10%,Truck,185.0,185.0,185.0,$ Per Ton
2026-06-15,Distillers Grain,Michigan,Modified Wet 55-60%,Truck,68.0,68.0,68.0,$ Per Ton
2026-06-15,Distillers Grain,Michigan,Dried 10%,Truck,170.25,158.0,193.0,$ Per Ton
2026-06-15,Distillers Grain,Michigan,Dried 10%,Rail,158.0,158.0,158.0,$ Per Ton
2026-06-15,Distillers Grain,Minnesota,Wet 65-70%,Truck,50.0,50.0,50.0,$ Per Ton
2026-06-15,Distillers Grain,Minnesota,Modified Wet 55-60%,Truck,60.0,60.0,60.0,$ Per Ton
2026-06-15,Distillers Grain,Minnesota,Dried 10%,Truck,156.25,145.0,165.0,$ Per Ton
2026-06-15,Distillers Grain,Missouri,Wet 65-70%,Truck,54.0,54.0,54.0,$ Per Ton
2026-06-15,Distillers Grain,Missouri,Dried 10%,Truck,180.0,175.0,185.0,$ Per Ton
2026-06-15,Distillers Grain,N/A,Dried 10%,Ocean Vessel,198.0,195.0,200.0,$ Per Ton
2026-06-15,Distillers Grain,N/A,Dried 10%,Rail,230.0,230.0,230.0,$ Per Ton
2026-06-15,Distillers Grain,Nebraska,Wet 65-70%,Truck,55.75,48.0,60.0,$ Per Ton
2026-06-15,Distillers Grain,Nebraska,Modified Wet 55-60%,Truck,72.67,68.0,80.0,$ Per Ton
2026-06-15,Distillers Grain,Nebraska,Dried 10%,Truck,159.57,150.0,170.0,$ Per Ton
2026-06-15,Distillers Grain,Ohio,Dried 10%,Truck,179.5,165.0,193.0,$ Per Ton
2026-06-15,Distillers Grain,Ohio,Dried 10%,Rail,162.0,162.0,162.0,$ Per Ton
2026-06-15,Distillers Grain,South Dakota,Wet 65-70%,Truck,51.0,50.0,52.0,$ Per Ton
2026-06-15,Distillers Grain,South Dakota,Modified Wet 55-60%,Truck,72.5,70.0,75.0,$ Per Ton
2026-06-15,Distillers Grain,South Dakota,Dried 10%,Truck,165.0,155.0,170.0,$ Per Ton
2026-06-15,Distillers Grain,Wisconsin,Modified Wet 55-60%,Truck,69.0,69.0,69.0,$ Per Ton
2026-06-15,Distillers Grain,Wisconsin,Dried 10%,Truck,159.0,150.0,168.0,$ Per Ton
2026-06-15,Ethanol,Illinois,,Truck,1.88,1.88,1.88,$ Per Gallon
2026-06-15,Ethanol,Illinois,,Rail,1.86,1.86,1.86,$ Per Gallon
2026-06-15,Ethanol,Indiana,,Rail,1.86,1.86,1.86,$ Per Gallon
2026-06-15,Ethanol,Iowa,,Truck,1.7825,1.74,1.84,$ Per Gallon
2026-06-15,Ethanol,Iowa,,Rail,1.8,1.8,1.8,$ Per Gallon
2026-06-15,Ethanol,Kansas,,Truck,1.75,1.75,1.75,$ Per Gallon
2026-06-15,Ethanol,Minnesota,,Truck,1.74,1.74,1.74,$ Per Gallon
2026-06-15,Ethanol,Nebraska,,Truck,1.79,1.79,1.79,$ Per Gallon
2026-06-15,Ethanol,Nebraska,,Rail,1.8,1.8,1.8,$ Per Gallon
2026-06-15,Ethanol,South Dakota,,Truck,1.73,1.73,1.73,$ Per Gallon
2026-06-22,Distillers Corn Oil,Illinois,,Truck,84.0,80.0,88.0,Cents Per Lb
2026-06-22,Distillers Corn Oil,Indiana,,Truck,79.0,78.0,80.0,Cents Per Lb
2026-06-22,Distillers Corn Oil,Iowa,,Truck,80.0,80.0,80.0,Cents Per Lb
2026-06-22,Distillers Corn Oil,Kansas,,Truck,81.0,81.0,81.0,Cents Per Lb
2026-06-22,Distillers Corn Oil,Michigan,,Truck,77.75,73.0,80.0,Cents Per Lb
2026-06-22,Distillers Corn Oil,Minnesota,,Truck,79.33,78.0,80.0,Cents Per Lb
2026-06-22,Distillers Corn Oil,Missouri,,Truck,79.0,78.0,80.0,Cents Per Lb
2026-06-22,Distillers Corn Oil,Nebraska,,Truck,80.33,75.0,85.0,Cents Per Lb
2026-06-22,Distillers Corn Oil,Ohio,,Truck,79.0,78.0,80.0,Cents Per Lb
2026-06-22,Distillers Corn Oil,South Dakota,,Truck,78.0,75.0,80.0,Cents Per Lb
2026-06-22,Distillers Corn Oil,Wisconsin,,Truck,85.0,85.0,85.0,Cents Per Lb
2026-06-22,Distillers Grain,Illinois,Dried 10%,Truck,160.0,160.0,160.0,$ Per Ton
2026-06-22,Distillers Grain,Indiana,Dried 10%,Truck,163.25,145.0,180.0,$ Per Ton
2026-06-22,Distillers Grain,Indiana,Dried 10%,Rail,158.0,158.0,158.0,$ Per Ton
2026-06-22,Distillers Grain,Iowa,Dried 10%,Truck,148.78,125.0,165.0,$ Per Ton
2026-06-22,Distillers Grain,Iowa,Modified Wet 55-60%,Truck,65.6,55.0,75.0,$ Per Ton
2026-06-22,Distillers Grain,Iowa,Wet 65-70%,Truck,42.5,35.0,50.0,$ Per Ton
2026-06-22,Distillers Grain,Iowa,Dried 10%,Rail,140.0,140.0,140.0,$ Per Ton
2026-06-22,Distillers Grain,Kansas,Dried 10%,Truck,167.5,160.0,175.0,$ Per Ton
2026-06-22,Distillers Grain,Kansas,Wet 65-70%,Truck,49.0,40.0,59.0,$ Per Ton
2026-06-22,Distillers Grain,Michigan,Dried 10%,Truck,165.75,155.0,180.0,$ Per Ton
2026-06-22,Distillers Grain,Michigan,Modified Wet 55-60%,Truck,68.0,68.0,68.0,$ Per Ton
2026-06-22,Distillers Grain,Michigan,Dried 10%,Rail,158.0,158.0,158.0,$ Per Ton
2026-06-22,Distillers Grain,Minnesota,Dried 10%,Truck,152.5,145.0,165.0,$ Per Ton
2026-06-22,Distillers Grain,Minnesota,Modified Wet 55-60%,Truck,50.0,50.0,50.0,$ Per Ton
2026-06-22,Distillers Grain,Minnesota,Wet 65-70%,Truck,50.0,50.0,50.0,$ Per Ton
2026-06-22,Distillers Grain,Missouri,Dried 10%,Truck,177.5,175.0,180.0,$ Per Ton
2026-06-22,Distillers Grain,Missouri,Wet 65-70%,Truck,54.0,54.0,54.0,$ Per Ton
2026-06-22,Distillers Grain,N/A,Dried 10%,Ocean Vessel,180.67,176.0,185.0,$ Per Ton
2026-06-22,Distillers Grain,N/A,Dried 10%,Rail,220.0,220.0,220.0,$ Per Ton
2026-06-22,Distillers Grain,Nebraska,Wet 65-70%,Truck,55.75,48.0,60.0,$ Per Ton
2026-06-22,Distillers Grain,Nebraska,Modified Wet 55-60%,Truck,68.67,65.0,73.0,$ Per Ton
2026-06-22,Distillers Grain,Nebraska,Dried 10%,Truck,155.14,142.0,170.0,$ Per Ton
2026-06-22,Distillers Grain,Ohio,Dried 10%,Truck,175.0,165.0,185.0,$ Per Ton
2026-06-22,Distillers Grain,Ohio,Dried 10%,Rail,162.0,162.0,162.0,$ Per Ton
2026-06-22,Distillers Grain,South Dakota,Wet 65-70%,Truck,51.0,50.0,52.0,$ Per Ton
2026-06-22,Distillers Grain,South Dakota,Modified Wet 55-60%,Truck,70.0,70.0,70.0,$ Per Ton
2026-06-22,Distillers Grain,South Dakota,Dried 10%,Truck,155.0,140.0,165.0,$ Per Ton
2026-06-22,Distillers Grain,Wisconsin,Modified Wet 55-60%,Truck,65.0,65.0,65.0,$ Per Ton
