date,commodity,state,variety,trans_mode,price,price_min,price_max,unit
2026-03-02,Corn,Iowa,,Truck,4.1784,4.035,4.285,$ Per Bushel
2026-03-02,Corn,Kansas,,Truck,4.3013,4.035,4.4675,$ Per Bushel
2026-03-02,Corn,Michigan,,Truck,4.3565,4.285,4.435,$ Per Bushel
2026-03-02,Corn,Minnesota,,Truck,4.0442,3.925,4.125,$ Per Bushel
2026-03-02,Corn,Missouri,,Truck,4.2588,4.205,4.385,$ Per Bushel
2026-03-02,Corn,Nebraska,,Truck,4.1384,3.985,4.3375,$ Per Bushel
2026-03-02,Corn,Ohio,,Truck,4.66,4.5875,4.7375,$ Per Bushel
2026-03-02,Corn,South Dakota,,Truck,3.871,3.785,4.0875,$ Per Bushel
2026-03-02,Corn,Wisconsin,,Truck,4.0645,3.9675,4.185,$ Per Bushel
2026-03-03,Corn,Illinois,,Truck,4.4475,4.3175,4.6975,$ Per Bushel
2026-03-03,Corn,Indiana,,Truck,4.4919,4.3475,4.6575,$ Per Bushel
2026-03-03,Corn,Iowa,,Truck,4.1541,4.0025,4.2375,$ Per Bushel
2026-03-03,Corn,Kansas,,Truck,4.29,4.0075,4.4575,$ Per Bushel
2026-03-03,Corn,Michigan,,Truck,4.3235,4.2325,4.4075,$ Per Bushel
2026-03-03,Corn,Minnesota,,Truck,4.0142,3.9175,4.0975,$ Per Bushel
2026-03-03,Corn,Missouri,,Truck,4.21,4.1575,4.3275,$ Per Bushel
2026-03-03,Corn,Nebraska,,Truck,4.1075,3.9575,4.2675,$ Per Bushel
2026-03-03,Corn,Ohio,,Truck,4.6175,4.5075,4.7075,$ Per Bushel
2026-03-03,Corn,South Dakota,,Truck,3.8667,3.7575,4.0475,$ Per Bushel
2026-03-03,Corn,Wisconsin,,Truck,4.0775,3.9975,4.1875,$ Per Bushel
2026-03-04,Corn,Illinois,,Truck,4.4521,4.325,4.705,$ Per Bushel
2026-03-04,Corn,Indiana,,Truck,4.5028,4.355,4.665,$ Per Bushel
2026-03-04,Corn,Iowa,,Truck,4.1666,4.045,4.265,$ Per Bushel
2026-03-04,Corn,Kansas,,Truck,4.2975,4.015,4.465,$ Per Bushel
2026-03-04,Corn,Michigan,,Truck,4.332,4.2425,4.415,$ Per Bushel
2026-03-04,Corn,Minnesota,,Truck,4.0,3.875,4.125,$ Per Bushel
2026-03-04,Corn,Missouri,,Truck,4.225,4.165,4.335,$ Per Bushel
2026-03-04,Corn,Nebraska,,Truck,4.1144,3.965,4.275,$ Per Bushel
2026-03-04,Corn,Ohio,,Truck,4.625,4.515,4.715,$ Per Bushel
2026-03-04,Corn,South Dakota,,Truck,3.8692,3.765,4.055,$ Per Bushel
2026-03-04,Corn,Wisconsin,,Truck,4.081,4.005,4.195,$ Per Bushel
2026-03-05,Corn,Illinois,,Truck,4.4246,4.2975,4.6775,$ Per Bushel
2026-03-05,Corn,Indiana,,Truck,4.4753,4.3275,4.6375,$ Per Bushel
2026-03-05,Corn,Iowa,,Truck,4.209,4.1375,4.2875,$ Per Bushel
2026-03-05,Corn,Kansas,,Truck,4.27,3.9875,4.4375,$ Per Bushel
2026-03-05,Corn,Michigan,,Truck,4.3055,4.2175,4.3875,$ Per Bushel
2026-03-05,Corn,Minnesota,,Truck,3.9725,3.8475,4.0975,$ Per Bushel
2026-03-05,Corn,Missouri,,Truck,4.1975,4.1375,4.3075,$ Per Bushel
2026-03-05,Corn,Nebraska,,Truck,4.0869,3.9375,4.2475,$ Per Bushel
2026-03-05,Corn,Ohio,,Truck,4.5975,4.4875,4.6875,$ Per Bushel
2026-03-05,Corn,South Dakota,,Truck,3.8417,3.7375,4.0275,$ Per Bushel
2026-03-05,Corn,Wisconsin,,Truck,4.0535,3.9775,4.1675,$ Per Bushel
2026-03-06,Corn,Illinois,,Truck,4.5179,4.395,4.735,$ Per Bushel
2026-03-06,Corn,Indiana,,Truck,4.5717,4.435,4.735,$ Per Bushel
2026-03-06,Corn,Iowa,,Truck,4.305,4.235,4.405,$ Per Bushel
2026-03-06,Corn,Kansas,,Truck,4.365,4.085,4.505,$ Per Bushel
2026-03-06,Corn,Michigan,,Truck,4.431,4.335,4.535,$ Per Bushel
2026-03-06,Corn,Minnesota,,Truck,4.065,3.945,4.195,$ Per Bushel
2026-03-06,Corn,Missouri,,Truck,4.315,4.285,4.405,$ Per Bushel
2026-03-06,Corn,Nebraska,,Truck,4.1863,4.035,4.345,$ Per Bushel
2026-03-06,Corn,Ohio,,Truck,4.7033,4.635,4.785,$ Per Bushel
2026-03-06,Corn,South Dakota,,Truck,3.9432,3.855,4.145,$ Per Bushel
2026-03-06,Corn,Wisconsin,,Truck,4.147,4.065,4.265,$ Per Bushel
2026-03-09,Corn,Illinois,,Truck,4.5679,4.465,4.785,$ Per Bushel
2026-03-09,Corn,Indiana,,Truck,4.6417,4.495,4.805,$ Per Bushel
2026-03-09,Corn,Iowa,,Truck,4.285,4.185,4.375,$ Per Bushel
2026-03-09,Corn,Kansas,,Truck,4.4275,4.155,4.575,$ Per Bushel
2026-03-09,Corn,Michigan,,Truck,4.501,4.405,4.605,$ Per Bushel
2026-03-09,Corn,Minnesota,,Truck,4.1317,3.995,4.265,$ Per Bushel
2026-03-09,Corn,Missouri,,Truck,4.355,4.325,4.405,$ Per Bushel
2026-03-09,Corn,Nebraska,,Truck,4.2475,4.085,4.415,$ Per Bushel
2026-03-09,Corn,Ohio,,Truck,4.7733,4.705,4.855,$ Per Bushel
2026-03-09,Corn,South Dakota,,Truck,4.005,3.925,4.195,$ Per Bushel
2026-03-09,Corn,Wisconsin,,Truck,4.217,4.135,4.335,$ Per Bushel
2026-03-10,Corn,Illinois,,Truck,4.4832,4.3775,4.6875,$ Per Bushel
2026-03-10,Corn,Indiana,,Truck,4.5631,4.4275,4.7175,$ Per Bushel
2026-03-10,Corn,Iowa,,Truck,4.289,4.2375,4.4075,$ Per Bushel
2026-03-10,Corn,Kansas,,Truck,4.36,4.0875,4.5075,$ Per Bushel
2026-03-10,Corn,Michigan,,Truck,4.4235,4.3375,4.4875,$ Per Bushel
2026-03-10,Corn,Minnesota,,Truck,4.0608,3.9275,4.1775,$ Per Bushel
2026-03-10,Corn,Missouri,,Truck,4.2875,4.2575,4.3375,$ Per Bushel
2026-03-10,Corn,Nebraska,,Truck,4.1663,4.0175,4.3275,$ Per Bushel
2026-03-10,Corn,Ohio,,Truck,4.6892,4.5875,4.7875,$ Per Bushel
2026-03-10,Corn,South Dakota,,Truck,3.9342,3.8375,4.1175,$ Per Bushel
2026-03-10,Corn,Wisconsin,,Truck,4.1455,4.0475,4.2675,$ Per Bushel
2026-03-11,Corn,Illinois,,Truck,4.4711,4.3425,4.6725,$ Per Bushel
2026-03-11,Corn,Indiana,,Truck,4.5436,4.4125,4.7025,$ Per Bushel
2026-03-11,Corn,Iowa,,Truck,4.2054,4.0725,4.3025,$ Per Bushel
2026-03-11,Corn,Kansas,,Truck,4.3475,4.0725,4.4925,$ Per Bushel
2026-03-11,Corn,Michigan,,Truck,4.4085,4.3225,4.4725,$ Per Bushel
2026-03-11,Corn,Minnesota,,Truck,4.0508,3.9125,4.1625,$ Per Bushel
2026-03-11,Corn,Missouri,,Truck,4.2675,4.2425,4.3225,$ Per Bushel
2026-03-11,Corn,Nebraska,,Truck,4.1456,4.0025,4.3125,$ Per Bushel
2026-03-11,Corn,Ohio,,Truck,4.6692,4.5725,4.7725,$ Per Bushel
2026-03-11,Corn,South Dakota,,Truck,3.92,3.8225,4.1025,$ Per Bushel
2026-03-11,Corn,Wisconsin,,Truck,4.1265,4.0225,4.2325,$ Per Bushel
2026-03-12,Corn,Illinois,,Truck,4.5539,4.4225,4.7525,$ Per Bushel
2026-03-12,Corn,Indiana,,Truck,4.6203,4.4925,4.7825,$ Per Bushel
2026-03-12,Corn,Iowa,,Truck,4.2854,4.1525,4.4025,$ Per Bushel
2026-03-12,Corn,Kansas,,Truck,4.4275,4.1525,4.5725,$ Per Bushel
2026-03-12,Corn,Michigan,,Truck,4.4885,4.4025,4.5525,$ Per Bushel
2026-03-12,Corn,Minnesota,,Truck,4.1242,3.9925,4.2425,$ Per Bushel
2026-03-12,Corn,Missouri,,Truck,4.34,4.3025,4.4025,$ Per Bushel
2026-03-12,Corn,Nebraska,,Truck,4.2313,4.1225,4.3925,$ Per Bushel
2026-03-12,Corn,Ohio,,Truck,4.7408,4.6525,4.8025,$ Per Bushel
2026-03-12,Corn,South Dakota,,Truck,4.0008,3.9025,4.1825,$ Per Bushel
2026-03-12,Corn,Wisconsin,,Truck,4.2065,4.1025,4.3125,$ Per Bushel
2026-03-13,Corn,Illinois,,Truck,4.5736,4.445,4.785,$ Per Bushel
2026-03-13,Corn,Indiana,,Truck,4.6361,4.515,4.805,$ Per Bushel
2026-03-13,Corn,Iowa,,Truck,4.3742,4.325,4.485,$ Per Bushel
2026-03-13,Corn,Kansas,,Truck,4.45,4.175,4.595,$ Per Bushel
2026-03-13,Corn,Michigan,,Truck,4.497,4.425,4.575,$ Per Bushel
2026-03-13,Corn,Minnesota,,Truck,4.1383,3.995,4.265,$ Per Bushel
2026-03-13,Corn,Missouri,,Truck,4.37,4.325,4.425,$ Per Bushel
2026-03-13,Corn,Nebraska,,Truck,4.2513,4.145,4.425,$ Per Bushel
2026-03-13,Corn,Ohio,,Truck,4.7633,4.675,4.825,$ Per Bushel
2026-03-13,Corn,South Dakota,,Truck,4.0183,3.925,4.175,$ Per Bushel
2026-03-13,Corn,Wisconsin,,Truck,4.227,4.115,4.335,$ Per Bushel
2026-03-16,Corn,Illinois,,Truck,4.6254,4.4925,4.8325,$ Per Bushel
2026-03-16,Corn,Indiana,,Truck,4.6947,4.5725,4.8525,$ Per Bushel
2026-03-16,Corn,Iowa,,Truck,4.349,4.2225,4.4525,$ Per Bushel
2026-03-16,Corn,Kansas,,Truck,4.4975,4.2225,4.6425,$ Per Bushel
2026-03-16,Corn,Michigan,,Truck,4.5445,4.4725,4.6225,$ Per Bushel
2026-03-16,Corn,Minnesota,,Truck,4.1858,4.0425,4.3125,$ Per Bushel
2026-03-16,Corn,Missouri,,Truck,4.4175,4.3725,4.4725,$ Per Bushel
2026-03-16,Corn,Nebraska,,Truck,4.2994,4.1825,4.4725,$ Per Bushel
2026-03-16,Corn,Ohio,,Truck,4.8108,4.7225,4.8725,$ Per Bushel
2026-03-16,Corn,South Dakota,,Truck,4.065,3.9725,4.2225,$ Per Bushel
2026-03-16,Corn,Wisconsin,,Truck,4.2785,4.1625,4.3825,$ Per Bushel
2026-03-17,Corn,Illinois,,Truck,4.49,4.36,4.7,$ Per Bushel
2026-03-17,Corn,Indiana,,Truck,4.5622,4.44,4.72,$ Per Bushel
2026-03-17,Corn,Iowa,,Truck,4.2877,4.24,4.41,$ Per Bushel
2026-03-17,Corn,Kansas,,Truck,4.365,4.09,4.51,$ Per Bushel
2026-03-17,Corn,Michigan,,Truck,4.412,4.34,4.49,$ Per Bushel
2026-03-17,Corn,Minnesota,,Truck,4.0533,3.91,4.18,$ Per Bushel
2026-03-17,Corn,Missouri,,Truck,4.305,4.24,4.35,$ Per Bushel
2026-03-17,Corn,Nebraska,,Truck,4.1669,4.05,4.34,$ Per Bushel
2026-03-17,Corn,Ohio,,Truck,4.6833,4.59,4.74,$ Per Bushel
2026-03-17,Corn,South Dakota,,Truck,3.9358,3.86,4.09,$ Per Bushel
2026-03-17,Corn,Wisconsin,,Truck,4.146,4.03,4.25,$ Per Bushel
2026-03-18,Corn,Illinois,,Truck,4.4943,4.36,4.7,$ Per Bushel
2026-03-18,Corn,Indiana,,Truck,4.5589,4.44,4.69,$ Per Bushel
2026-03-18,Corn,Iowa,,Truck,4.2324,4.09,4.36,$ Per Bushel
2026-03-18,Corn,Kansas,,Truck,4.365,4.09,4.51,$ Per Bushel
2026-03-18,Corn,Michigan,,Truck,4.412,4.34,4.49,$ Per Bushel
2026-03-18,Corn,Minnesota,,Truck,4.06,3.96,4.18,$ Per Bushel
2026-03-18,Corn,Missouri,,Truck,4.32,4.21,4.38,$ Per Bushel
2026-03-18,Corn,Nebraska,,Truck,4.1681,4.05,4.34,$ Per Bushel
2026-03-18,Corn,Ohio,,Truck,4.6833,4.59,4.74,$ Per Bushel
2026-03-18,Corn,South Dakota,,Truck,3.9367,3.86,4.09,$ Per Bushel
2026-03-18,Corn,Wisconsin,,Truck,4.146,4.03,4.25,$ Per Bushel
2026-03-19,Corn,Illinois,,Truck,4.5896,4.4525,4.7925,$ Per Bushel
2026-03-19,Corn,Indiana,,Truck,4.6514,4.5325,4.7825,$ Per Bushel
2026-03-19,Corn,Iowa,,Truck,4.3249,4.1825,4.4525,$ Per Bushel
2026-03-19,Corn,Kansas,,Truck,4.4575,4.1825,4.6025,$ Per Bushel
2026-03-19,Corn,Michigan,,Truck,4.5045,4.4325,4.5825,$ Per Bushel
2026-03-19,Corn,Minnesota,,Truck,4.1575,4.0525,4.2725,$ Per Bushel
2026-03-19,Corn,Missouri,,Truck,4.4025,4.3025,4.4525,$ Per Bushel
2026-03-19,Corn,Nebraska,,Truck,4.2594,4.1325,4.4325,$ Per Bushel
2026-03-19,Corn,Ohio,,Truck,4.7775,4.6825,4.8325,$ Per Bushel
2026-03-19,Corn,South Dakota,,Truck,4.0367,3.9725,4.1925,$ Per Bushel
2026-03-19,Corn,Wisconsin,,Truck,4.2505,4.1225,4.4025,$ Per Bushel
2026-03-20,Corn,Illinois,,Truck,4.6575,4.5175,4.8775,$ Per Bushel
2026-03-20,Corn,Indiana,,Truck,4.7142,4.5775,4.8475,$ Per Bushel
2026-03-20,Corn,Iowa,,Truck,4.3922,4.2475,4.5175,$ Per Bushel
2026-03-20,Corn,Kansas,,Truck,4.5225,4.2475,4.6675,$ Per Bushel
2026-03-20,Corn,Michigan,,Truck,4.5695,4.4975,4.6475,$ Per Bushel
2026-03-20,Corn,Minnesota,,Truck,4.2242,4.1175,4.3775,$ Per Bushel
2026-03-20,Corn,Missouri,,Truck,4.455,4.3375,4.4975,$ Per Bushel
2026-03-20,Corn,Nebraska,,Truck,4.3188,4.1875,4.4975,$ Per Bushel
2026-03-20,Corn,Ohio,,Truck,4.8508,4.7475,4.9475,$ Per Bushel
2026-03-20,Corn,South Dakota,,Truck,4.1,4.0375,4.2475,$ Per Bushel
2026-03-20,Corn,Wisconsin,,Truck,4.3295,4.1875,4.4675,$ Per Bushel
2026-03-23,Corn,Illinois,,Truck,4.6179,4.495,4.835,$ Per Bushel
2026-03-23,Corn,Indiana,,Truck,4.6717,4.535,4.805,$ Per Bushel
2026-03-23,Corn,Iowa,,Truck,4.3497,4.205,4.475,$ Per Bushel
2026-03-23,Corn,Kansas,,Truck,4.4675,4.205,4.625,$ Per Bushel
2026-03-23,Corn,Michigan,,Truck,4.507,4.355,4.605,$ Per Bushel
2026-03-23,Corn,Minnesota,,Truck,4.1817,4.075,4.335,$ Per Bushel
2026-03-23,Corn,Missouri,,Truck,4.4125,4.295,4.455,$ Per Bushel
2026-03-23,Corn,Nebraska,,Truck,4.2775,4.145,4.475,$ Per Bushel
2026-03-23,Corn,Ohio,,Truck,4.8083,4.705,4.905,$ Per Bushel
2026-03-23,Corn,South Dakota,,Truck,4.0575,3.995,4.205,$ Per Bushel
2026-03-23,Corn,Wisconsin,,Truck,4.281,4.145,4.395,$ Per Bushel
2026-03-24,Corn,Illinois,,Truck,4.5607,4.435,4.795,$ Per Bushel
2026-03-24,Corn,Indiana,,Truck,4.6117,4.475,4.745,$ Per Bushel
2026-03-24,Corn,Iowa,,Truck,4.3612,4.295,4.495,$ Per Bushel
2026-03-24,Corn,Kansas,,Truck,4.4075,4.145,4.565,$ Per Bushel
2026-03-24,Corn,Michigan,,Truck,4.447,4.295,4.545,$ Per Bushel
2026-03-24,Corn,Minnesota,,Truck,4.1217,4.015,4.275,$ Per Bushel
2026-03-24,Corn,Missouri,,Truck,4.3525,4.235,4.395,$ Per Bushel
2026-03-24,Corn,Nebraska,,Truck,4.2175,4.085,4.415,$ Per Bushel
2026-03-24,Corn,Ohio,,Truck,4.7483,4.645,4.845,$ Per Bushel
2026-03-24,Corn,South Dakota,,Truck,3.9983,3.935,4.145,$ Per Bushel
2026-03-24,Corn,Wisconsin,,Truck,4.221,4.085,4.335,$ Per Bushel
2026-03-25,Corn,Illinois,,Truck,4.6021,4.475,4.865,$ Per Bushel
2026-03-25,Corn,Indiana,,Truck,4.6417,4.505,4.775,$ Per Bushel
2026-03-25,Corn,Iowa,,Truck,4.3221,4.175,4.465,$ Per Bushel
2026-03-25,Corn,Kansas,,Truck,4.4375,4.175,4.595,$ Per Bushel
2026-03-25,Corn,Michigan,,Truck,4.477,4.325,4.575,$ Per Bushel
2026-03-25,Corn,Minnesota,,Truck,4.145,4.005,4.305,$ Per Bushel
2026-03-25,Corn,Missouri,,Truck,4.3825,4.265,4.425,$ Per Bushel
2026-03-25,Corn,Nebraska,,Truck,4.2525,4.115,4.445,$ Per Bushel
2026-03-25,Corn,Ohio,,Truck,4.7783,4.675,4.875,$ Per Bushel
2026-03-25,Corn,South Dakota,,Truck,4.0233,3.925,4.175,$ Per Bushel
2026-03-25,Corn,Wisconsin,,Truck,4.251,4.115,4.365,$ Per Bushel
2026-03-26,Corn,Illinois,,Truck,4.6582,4.5225,4.9125,$ Per Bushel
2026-03-26,Corn,Indiana,,Truck,4.6914,4.5525,4.8425,$ Per Bushel
2026-03-26,Corn,Iowa,,Truck,4.4379,4.3725,4.5725,$ Per Bushel
2026-03-26,Corn,Kansas,,Truck,4.485,4.2225,4.6425,$ Per Bushel
2026-03-26,Corn,Michigan,,Truck,4.5245,4.3725,4.6225,$ Per Bushel
2026-03-26,Corn,Minnesota,,Truck,4.1958,4.0525,4.3525,$ Per Bushel
2026-03-26,Corn,Missouri,,Truck,4.4275,4.3025,4.4725,$ Per Bushel
2026-03-26,Corn,Nebraska,,Truck,4.3013,4.1625,4.4525,$ Per Bushel
2026-03-26,Corn,Ohio,,Truck,4.8258,4.7225,4.9225,$ Per Bushel
2026-03-26,Corn,South Dakota,,Truck,4.0742,3.9725,4.2225,$ Per Bushel
2026-03-26,Corn,Wisconsin,,Truck,4.2925,4.1625,4.4025,$ Per Bushel
2026-03-27,Corn,Illinois,,Truck,4.6643,4.52,4.93,$ Per Bushel
2026-03-27,Corn,Indiana,,Truck,4.7089,4.55,4.92,$ Per Bushel
2026-03-27,Corn,Iowa,,Truck,4.3641,4.22,4.5,$ Per Bushel
2026-03-27,Corn,Kansas,,Truck,4.4825,4.22,4.64,$ Per Bushel
2026-03-27,Corn,Michigan,,Truck,4.542,4.47,4.62,$ Per Bushel
2026-03-27,Corn,Minnesota,,Truck,4.1967,4.05,4.35,$ Per Bushel
2026-03-27,Corn,Missouri,,Truck,4.425,4.3,4.47,$ Per Bushel
2026-03-27,Corn,Nebraska,,Truck,4.3025,4.16,4.45,$ Per Bushel
2026-03-27,Corn,Ohio,,Truck,4.8233,4.72,4.92,$ Per Bushel
2026-03-27,Corn,South Dakota,,Truck,4.0642,3.89,4.22,$ Per Bushel
2026-03-27,Corn,Wisconsin,,Truck,4.29,4.16,4.4,$ Per Bushel
2026-03-30,Corn,Illinois,,Truck,4.6186,4.47,4.9,$ Per Bushel
2026-03-30,Corn,Indiana,,Truck,4.6756,4.5,4.94,$ Per Bushel
2026-03-30,Corn,Iowa,,Truck,4.3171,4.17,4.45,$ Per Bushel
2026-03-30,Corn,Kansas,,Truck,4.4325,4.17,4.59,$ Per Bushel
2026-03-30,Corn,Michigan,,Truck,4.496,4.42,4.6,$ Per Bushel
2026-03-30,Corn,Minnesota,,Truck,4.1467,4.0,4.3,$ Per Bushel
2026-03-30,Corn,Missouri,,Truck,4.375,4.25,4.42,$ Per Bushel
2026-03-30,Corn,Nebraska,,Truck,4.2594,4.11,4.4,$ Per Bushel
2026-03-30,Corn,Ohio,,Truck,4.7817,4.67,4.87,$ Per Bushel
2026-03-30,Corn,South Dakota,,Truck,4.0142,3.84,4.17,$ Per Bushel
2026-03-30,Corn,Wisconsin,,Truck,4.24,4.11,4.35,$ Per Bushel
2026-03-31,Corn,Illinois,,Truck,4.5646,4.4375,4.8375,$ Per Bushel
2026-03-31,Corn,Indiana,,Truck,4.6219,4.4375,4.8775,$ Per Bushel
2026-03-31,Corn,Iowa,,Truck,4.2616,4.1075,4.3875,$ Per Bushel
2026-03-31,Corn,Kansas,,Truck,4.37,4.1075,4.5275,$ Per Bushel
2026-03-31,Corn,Michigan,,Truck,4.4335,4.3575,4.5375,$ Per Bushel
2026-03-31,Corn,Minnesota,,Truck,4.0842,3.9375,4.2375,$ Per Bushel
2026-03-31,Corn,Missouri,,Truck,4.3125,4.1875,4.3575,$ Per Bushel
2026-03-31,Corn,Nebraska,,Truck,4.2031,4.0475,4.3375,$ Per Bushel
2026-03-31,Corn,Ohio,,Truck,4.7192,4.6075,4.8075,$ Per Bushel
2026-03-31,Corn,South Dakota,,Truck,3.9533,3.7775,4.1075,$ Per Bushel
2026-03-31,Corn,Wisconsin,,Truck,4.1775,4.0475,4.2875,$ Per Bushel
2026-04-01,Corn,Illinois,,Truck,4.5846,4.4575,4.8575,$ Per Bushel
2026-04-01,Corn,Indiana,,Truck,4.6386,4.4575,4.8975,$ Per Bushel
2026-04-01,Corn,Iowa,,Truck,4.2828,4.1275,4.4075,$ Per Bushel
2026-04-01,Corn,Kansas,,Truck,4.39,4.1275,4.5475,$ Per Bushel
2026-04-01,Corn,Michigan,,Truck,4.4535,4.3775,4.5575,$ Per Bushel
2026-04-01,Corn,Minnesota,,Truck,4.1042,3.9575,4.2575,$ Per Bushel
2026-04-01,Corn,Missouri,,Truck,4.3175,4.1875,4.3775,$ Per Bushel
2026-04-01,Corn,Nebraska,,Truck,4.2306,4.0675,4.3575,$ Per Bushel
2026-04-01,Corn,Ohio,,Truck,4.7392,4.6275,4.8275,$ Per Bushel
2026-04-01,Corn,South Dakota,,Truck,3.9817,3.8775,4.1275,$ Per Bushel
2026-04-01,Corn,Wisconsin,,Truck,4.2135,4.0675,4.3075,$ Per Bushel
2026-04-02,Corn,Illinois,,Truck,4.5596,4.4225,4.8225,$ Per Bushel
2026-04-02,Corn,Indiana,,Truck,4.6147,4.4925,4.8425,$ Per Bushel
2026-04-02,Corn,Iowa,,Truck,4.2619,4.0925,4.3925,$ Per Bushel
2026-04-02,Corn,Kansas,,Truck,4.395,4.0925,4.5325,$ Per Bushel
2026-04-02,Corn,Michigan,,Truck,4.4345,4.3425,4.5225,$ Per Bushel
2026-04-02,Corn,Minnesota,,Truck,4.0808,3.9625,4.2225,$ Per Bushel
2026-04-02,Corn,Missouri,,Truck,4.295,4.1525,4.3925,$ Per Bushel
2026-04-02,Corn,Nebraska,,Truck,4.2275,4.0925,4.3625,$ Per Bushel
2026-04-02,Corn,Ohio,,Truck,4.7075,4.5925,4.7925,$ Per Bushel
2026-04-02,Corn,South Dakota,,Truck,3.965,3.8425,4.0925,$ Per Bushel
2026-04-02,Corn,Wisconsin,,Truck,4.1865,4.0725,4.2725,$ Per Bushel
2026-04-03,Corn,Illinois,,Truck,4.5354,4.4025,4.8025,$ Per Bushel
2026-04-03,Corn,Indiana,,Truck,4.6114,4.4725,4.8225,$ Per Bushel
2026-04-03,Corn,Iowa,,Truck,4.2501,4.0725,4.4025,$ Per Bushel
2026-04-03,Corn,Kansas,,Truck,4.3625,4.0725,4.5225,$ Per Bushel
2026-04-03,Corn,Michigan,,Truck,4.4145,4.3225,4.5025,$ Per Bushel
2026-04-03,Corn,Minnesota,,Truck,4.0642,3.9425,4.2025,$ Per Bushel
2026-04-03,Corn,Missouri,,Truck,4.275,4.1325,4.3725,$ Per Bushel
2026-04-03,Corn,Nebraska,,Truck,4.2144,4.0725,4.3425,$ Per Bushel
2026-04-03,Corn,Ohio,,Truck,4.6875,4.5725,4.7725,$ Per Bushel
2026-04-03,Corn,South Dakota,,Truck,3.9483,3.8225,4.0725,$ Per Bushel
2026-04-03,Corn,Wisconsin,,Truck,4.1745,4.0525,4.2725,$ Per Bushel
2026-04-06,Corn,Illinois,,Truck,4.5382,4.4025,4.8025,$ Per Bushel
2026-04-06,Corn,Indiana,,Truck,4.6114,4.4725,4.8225,$ Per Bushel
2026-04-06,Corn,Iowa,,Truck,4.3087,4.2125,4.4425,$ Per Bushel
2026-04-06,Corn,Kansas,,Truck,4.3425,4.0725,4.5125,$ Per Bushel
2026-04-06,Corn,Michigan,,Truck,4.4045,4.2725,4.5025,$ Per Bushel
2026-04-06,Corn,Minnesota,,Truck,4.0642,3.9425,4.2025,$ Per Bushel
2026-04-06,Corn,Missouri,,Truck,4.275,4.1325,4.3725,$ Per Bushel
2026-04-06,Corn,Nebraska,,Truck,4.2143,4.0725,4.3425,$ Per Bushel
2026-04-06,Corn,Ohio,,Truck,4.6958,4.6225,4.7725,$ Per Bushel
2026-04-06,Corn,South Dakota,,Truck,3.9533,3.8725,4.0925,$ Per Bushel
2026-04-06,Corn,Wisconsin,,Truck,4.1745,4.0525,4.2725,$ Per Bushel
2026-04-07,Corn,Illinois,,Truck,4.5514,4.42,4.82,$ Per Bushel
2026-04-07,Corn,Indiana,,Truck,4.6289,4.49,4.84,$ Per Bushel
2026-04-07,Corn,Iowa,,Truck,4.3354,4.23,4.46,$ Per Bushel
2026-04-07,Corn,Kansas,,Truck,4.36,4.09,4.53,$ Per Bushel
2026-04-07,Corn,Michigan,,Truck,4.432,4.29,4.52,$ Per Bushel
2026-04-07,Corn,Minnesota,,Truck,4.085,3.96,4.22,$ Per Bushel
2026-04-07,Corn,Missouri,,Truck,4.325,4.19,4.39,$ Per Bushel
2026-04-07,Corn,Nebraska,,Truck,4.2376,4.09,4.36,$ Per Bushel
2026-04-07,Corn,Ohio,,Truck,4.7217,4.64,4.84,$ Per Bushel
2026-04-07,Corn,South Dakota,,Truck,3.9742,3.89,4.13,$ Per Bushel
2026-04-07,Corn,Wisconsin,,Truck,4.192,4.07,4.29,$ Per Bushel
2026-04-08,Corn,Illinois,,Truck,4.5114,4.37,4.77,$ Per Bushel
2026-04-08,Corn,Indiana,,Truck,4.5844,4.44,4.84,$ Per Bushel
2026-04-08,Corn,Iowa,,Truck,4.2388,4.09,4.39,$ Per Bushel
2026-04-08,Corn,Kansas,,Truck,4.31,4.04,4.48,$ Per Bushel
2026-04-08,Corn,Michigan,,Truck,4.382,4.24,4.47,$ Per Bushel
2026-04-08,Corn,Minnesota,,Truck,4.04,3.91,4.17,$ Per Bushel
2026-04-08,Corn,Missouri,,Truck,4.29,4.2,4.34,$ Per Bushel
2026-04-08,Corn,Nebraska,,Truck,4.1912,4.04,4.3,$ Per Bushel
2026-04-08,Corn,Ohio,,Truck,4.6717,4.59,4.79,$ Per Bushel
2026-04-08,Corn,South Dakota,,Truck,3.935,3.85,4.08,$ Per Bushel
2026-04-08,Corn,Wisconsin,,Truck,4.142,4.02,4.24,$ Per Bushel
2026-04-09,Corn,Illinois,,Truck,4.5025,4.3525,4.7525,$ Per Bushel
2026-04-09,Corn,Indiana,,Truck,4.5725,4.4225,4.8225,$ Per Bushel
2026-04-09,Corn,Iowa,,Truck,4.274,4.1625,4.3925,$ Per Bushel
2026-04-09,Corn,Kansas,,Truck,4.2925,4.0225,4.4625,$ Per Bushel
2026-04-09,Corn,Michigan,,Truck,4.3645,4.2225,4.4525,$ Per Bushel
2026-04-09,Corn,Minnesota,,Truck,4.0342,3.8925,4.1525,$ Per Bushel
2026-04-09,Corn,Missouri,,Truck,4.3025,4.2625,4.3225,$ Per Bushel
2026-04-09,Corn,Nebraska,,Truck,4.1737,4.0225,4.2825,$ Per Bushel
2026-04-09,Corn,Ohio,,Truck,4.6708,4.5725,4.7725,$ Per Bushel
